building_id,building_name,time_period,energy_consumption,energy_type,unit
AT2020-C,植物溫室,2023-10,2512.23,electricity,kWh
AT2021,植物標本館,2023-10,4370.44,electricity,kWh
2C_L1,椰林大道路燈前段,2023-10,1824.86,electricity,kWh
AT2018-A,雜工班,2023-10,2042.73,electricity,kWh
AT2027,二號館,2023-10,153729.73,electricity,kWh
AT2027(1),2號館1F,2023-10,8116.18,electricity,kWh
AT2027(2),2號館2F,2023-10,56194.9,electricity,kWh
AT2027(3),2號館3F,2023-10,67575.3,electricity,kWh
AT2030,農化系食品工廠,2023-10,6305.03,electricity,kWh
AT2031(1),化工光電晶體實驗室,2023-10,1024.71,electricity,kWh
AT2031(2),生醫材料(陶瓷)實驗室,2023-10,0,electricity,kWh
AT2031(3),綠色化學實驗室,2023-10,96.38,electricity,kWh
AT2031(4),職涯中心,2023-10,1275.2,electricity,kWh
AT2031(5),學生心理輔導中心,2023-10,102.79,electricity,kWh
AT2031-A,望樂樓,2023-10,5360.03,electricity,kWh
AT2032-1(A),行政大樓教務處資訊室,2023-10,12249.94,electricity,kWh
AT2033(2),農化系實驗室,2023-10,24807.34,electricity,kWh
AT2034(2),夜間部大樓,2023-10,0,electricity,kWh
AT2034-B,保管組倉庫,2023-10,98.03,electricity,kWh
AT2034-C,小小福,2023-10,17621.57,electricity,kWh
AT2038-B,舟山路崗亭,2023-10,2905.16,electricity,kWh
AT2032,行政大樓前棟,2023-10,6211.44,electricity,kWh
AT2032-1,行政大樓後棟,2023-10,34309.57,electricity,kWh
AT2032-A,第一會議室,2023-10,1792.82,electricity,kWh
AT2035,四號館,2023-10,43843.1,electricity,kWh
AT2036,五號館,2023-10,17020.42,electricity,kWh
AT2037(1),農綜館,2023-10,29761.7,electricity,kWh
AT2037(2),植物工廠,2023-10,7700.13,electricity,kWh
AT2038,共同教室,2023-10,48681.83,electricity,kWh
AT2038-A,農產品中心,2023-10,5670.63,electricity,kWh
AT2040,生工系實驗室,2023-10,3337.14,electricity,kWh
AT2041,農化系土壤研究室,2023-10,7526.62,electricity,kWh
AT2042,森林館,2023-10,23634.4,electricity,kWh
AT2043,水工試驗所,2023-10,6711.31,electricity,kWh
AT2044-A,水工試驗所馬達房,2023-10,558.11,electricity,kWh
AT2045,保健中心,2023-10,6215.81,electricity,kWh
AT2046,林產館,2023-10,20129.41,electricity,kWh
AT2047,航空測量館,2023-10,5250.48,electricity,kWh
4B_L1,停車場路燈,2023-10,1832.85,electricity,kWh
AT4029,管理學院教學館,2023-10,31900.69,electricity,kWh
AT4029-A,原教堂(藝文中心),2023-10,4107.42,electricity,kWh
AT4029-B,多功能生活廳,2023-10,---,electricity,kWh
AT2044,水工大樓,2023-10,20183.29,electricity,kWh
AT2048,園藝系花卉館,2023-10,24681.96,electricity,kWh
AT3041,總圖書館,2023-10,492137.29,electricity,kWh
AT3001,資訊工程館,2023-10,239709.7,electricity,kWh
AT3002,-機械臨時工廠-,2023-10,5371.3,electricity,kWh
AT3003(1),電機二館,2023-10,453409.63,electricity,kWh
AT3003(2),聯合研究中心,2023-10,22717.05,electricity,kWh
AT3005,獸醫一館,2023-10,71827.38,electricity,kWh
AT3043,獸醫三館,2023-10,37402.37,electricity,kWh
AT1029,志鴻館,2023-10,---,electricity,kWh
AT1030,機械舊館,2023-10,---,electricity,kWh
3E_L1,振興草坪路燈,2023-10,191.75,electricity,kWh
3E_L2,水杉道路燈,2023-10,0,electricity,kWh
AT2009,綜合教室,2023-10,0,electricity,kWh
AT2010,圖書資訊館,2023-10,14614.66,electricity,kWh
AT2011,第一活動中心,2023-10,89144.73,electricity,kWh
AT2012,農藝館,2023-10,59798.96,electricity,kWh
AT2049(1),教學二期大樓(不含圖書館書庫),2023-10,38018.72,electricity,kWh
AT2049(2),圖書館書庫,2023-10,50745.12,electricity,kWh
AT3047(1),鄭江樓北棟化工系(不含大公),2023-10,177194.2,electricity,kWh
AT3047(2),鄭江樓南棟生機系(不含公共),2023-10,35210.27,electricity,kWh
AT3047(3),鄭江樓南棟6樓保管組(不含公共),2023-10,1671.98,electricity,kWh
AT3047(4),鄭江樓南棟7樓保管組(不含公共),2023-10,4103.02,electricity,kWh
AT3047(5),鄭江樓南棟空調,2023-10,21125.7,electricity,kWh
AT3047(6),鄭江樓南棟公共(揚水、電梯),2023-10,953.29,electricity,kWh
AT3047(7),鄭江樓事務組,2023-10,2388.89,electricity,kWh
AT3047(8),鄭江樓大公(雨廢水、消防),2023-10,333.11,electricity,kWh
AT3049,學新館,2023-10,130792.31,electricity,kWh
AT3010,農機館,2023-10,41079.75,electricity,kWh
AT3013,中非大樓,2023-10,1944.63,electricity,kWh
AT3042,博理館,2023-10,147401.13,electricity,kWh
AT3038(1),社會研究所停車場,2023-10,762.18,electricity,kWh
AT3038(2),社會研究所,2023-10,18426.69,electricity,kWh
AT3037-D,-辛亥大門-,2023-10,754.45,electricity,kWh
AT3039(1),國發所停車場,2023-10,1368.62,electricity,kWh
AT3039(2),國家發展所大樓,2023-10,8768.96,electricity,kWh
AT3040(1),新聞所停車場,2023-10,982.47,electricity,kWh
AT3040(2),新聞所大樓,2023-10,14966.1,electricity,kWh
AT1025,-水產養殖池-,2023-10,3580.87,electricity,kWh
AT1026,漁業科學館,2023-10,48384.35,electricity,kWh
AT1031,計資中心,2023-10,273096.41,electricity,kWh
AT1032,視聽教育館,2023-10,46600.87,electricity,kWh
AT1035,語言大樓,2023-10,82323.13,electricity,kWh
AT3044(1),霖澤館停車場,2023-10,1424.89,electricity,kWh
AT3044(2),霖澤館,2023-10,43987.7,electricity,kWh
AT3046(1),社科院大樓總錶,2023-10,281143.22,electricity,kWh
AT3045(1),萬才館停車場,2023-10,1203.01,electricity,kWh
AT3045(2),萬才館,2023-10,48860.68,electricity,kWh
KT0032,水源校區總圖(飲水樓),2023-10,17314.8,electricity,kWh
KT0032-1,水源溫室,2023-10,2187.5,electricity,kWh
KT0021,機械工廠,2023-10,17796.97,electricity,kWh
KT0025,澄思樓,2023-10,6720.03,electricity,kWh
KT0026(1),輔具中心,2023-10,0,electricity,kWh
KT0026(2),水源事務組停車場,2023-10,2.62,electricity,kWh
KT0027,育成大樓(水源),2023-10,93203.09,electricity,kWh
KT0029,行政大樓(水源),2023-10,15067.66,electricity,kWh
KT0041,理化大樓(水源),2023-10,8951.68,electricity,kWh
KT0044,育成C,2023-10,1989.5,electricity,kWh
KT0045(2),卓越研究大樓,2023-10,390312.18,electricity,kWh
AT4030,學生第二活動中心,2023-10,87488.45,electricity,kWh
AT4030-1,管院二號館,2023-10,44405.74,electricity,kWh
AT4024,展書樓,2023-10,69972.3,electricity,kWh
AT4022(1),戲劇廳（鹿嗚堂二樓）,2023-10,---,electricity,kWh
AT4022(2),鹿鳴堂一樓,2023-10,---,electricity,kWh
AT4022-1,-鹿鳴雅舍-,2023-10,---,electricity,kWh
AT4022-2,教職員工聯誼廳,2023-10,---,electricity,kWh
AT4023,地質系,2023-10,120324.35,electricity,kWh
AT4027-A,幼稚園,2023-10,3914.78,electricity,kWh
AT4016,園藝系造園館,2023-10,6314.31,electricity,kWh
AT4020,食科館,2023-10,45575.24,electricity,kWh
AT4021,園產加工廠,2023-10,18600.66,electricity,kWh
AT4034,食科所食品研發大樓,2023-10,23352.16,electricity,kWh
AT4019,大氣系A、B館,2023-10,34968.4,electricity,kWh
AT4032,園藝系精密溫室,2023-10,26983.9,electricity,kWh
AT4032(1),轉殖溫室,2023-10,17946.64,electricity,kWh
AT4032(2),精密溫室,2023-10,9037.26,electricity,kWh
AT4002,環工所,2023-10,35242.84,electricity,kWh
AT4003,工科海洋系,2023-10,73969.27,electricity,kWh
AT4038(1),禮賢樓1樓總用電(不含空調),2023-10,18700.51,electricity,kWh
AT4038(10),禮賢樓8樓總用電,2023-10,5629.5,electricity,kWh
AT4038(11),禮賢樓劇場用電,2023-10,7179.15,electricity,kWh
AT4038(12),禮賢樓大公共用電,2023-10,15232.44,electricity,kWh
AT4038(2),禮賢樓1樓空調用電,2023-10,5945.24,electricity,kWh
AT4038(3),禮賢樓1樓銀行專用迴路,2023-10,2138.34,electricity,kWh
AT4038(4),禮賢樓2樓總用電,2023-10,35666.89,electricity,kWh
AT4038(5),禮賢樓3樓總用電,2023-10,6382.65,electricity,kWh
AT4038(6),禮賢樓4樓總用電,2023-10,6657.18,electricity,kWh
AT4038(7),禮賢樓5樓總用電,2023-10,7071.71,electricity,kWh
AT4038(8),禮賢樓6樓總用電,2023-10,7502.27,electricity,kWh
AT4038(9),禮賢樓7樓總用電,2023-10,8044.12,electricity,kWh
AT5041,動物醫院,2023-10,104587.12,electricity,kWh
AT5037,動科系,2023-10,117929.06,electricity,kWh
AT5014(3),生技中心,2023-10,110477.02,electricity,kWh
AT5039,昆蟲館,2023-10,13472.25,electricity,kWh
AT5043,土木研究大樓,2023-10,79031.56,electricity,kWh
AT6011(1),環安衛中心,2023-10,21774.56,electricity,kWh
AT6011(2),環工所,2023-10,45526.36,electricity,kWh
AT6015,動物實驗中心,2023-10,166899.24,electricity,kWh
AT3035,國青舍（研三舍）,2023-10,71567.75,electricity,kWh
AT1039,體育館,2023-10,289961.37,electricity,kWh
AT4025,管理學院1號館,2023-10,69076.06,electricity,kWh
AT4018,地理系,2023-10,24602.88,electricity,kWh
AT4018-A(1),浩翰樓華南銀行,2023-10,5773.64,electricity,kWh
AT4018-A(2),華南銀行司機室,2023-10,623.6,electricity,kWh
AT4018-A(4),浩翰樓,2023-10,57520.17,electricity,kWh
AT4039,立體機車停車場總用電,2023-10,10805.88,electricity,kWh
AT4039(1),立體機車停車場事務組用電(不含大公),2023-10,8764.93,electricity,kWh
AT4039(2),立體機車停車場工科海洋用電(不含大公),2023-10,0,electricity,kWh
AT4039(3),立體機車停車場大公共用電,2023-10,2040.95,electricity,kWh
AT5041-1,獸醫二館,2023-10,53116.22,electricity,kWh
AT4035,明達館,2023-10,85453.39,electricity,kWh
AT4035(1),明達館停車場,2023-10,1168.93,electricity,kWh
AT4035(3),明達2F保管組場地,2023-10,5191.43,electricity,kWh
AT4035(5),玉山台大AI暨金融科技研發中心,2023-10,1613.75,electricity,kWh
AT4031(1),生科館停車場,2023-10,1454.53,electricity,kWh
AT4031(3),生科館,2023-10,478744.53,electricity,kWh
AT4038,禮賢樓總用電,2023-10,124011.66,electricity,kWh
BT1010,經研大樓,2023-10,2990.56,electricity,kWh
BT1011,徐州校區國際會議廳,2023-10,621.17,electricity,kWh
BT1012,法學院社科圖書館,2023-10,1500.35,electricity,kWh
AT4010,農業試驗場,2023-10,22873.05,electricity,kWh
AT4010-B,種子研究室,2023-10,914.3,electricity,kWh
AT4009-A,人工氣候室,2023-10,109399.12,electricity,kWh
AT1018,數學館,2023-11,10743.33,electricity,kWh
AT1019,新數學研究中心,2023-11,4396.22,electricity,kWh
AT1020,-新生大樓-,2023-11,23695.69,electricity,kWh
AN1022,生化所,2023-11,64693.44,electricity,kWh
AT1023,電機一館,2023-11,43034.72,electricity,kWh
AT1040,化學館,2023-11,287768.88,electricity,kWh
AT1040(1),貴儀中心氦液化機用電,2023-11,933,electricity,kWh
AT1040(2),化學館(不含貴儀中心氦液化機用電),2023-11,286835.88,electricity,kWh
AT1042,積學館,2023-11,205778.87,electricity,kWh
AT1044,博雅館,2023-11,55312.69,electricity,kWh
AT1017,思亮館,2023-11,52767.3,electricity,kWh
AN1024,-原分所-,2023-11,244428.06,electricity,kWh
AT1038(1),物理學系/凝態中心停車場,2023-11,5170.31,electricity,kWh
AT1038(2),凝態物理科學館,2023-11,511679.03,electricity,kWh
AT1033,心理南研究大樓,2023-11,7349.93,electricity,kWh
AT1027(1),女八九舍(含女九餐廳),2023-11,45881.38,electricity,kWh
AT1034,心理系北館,2023-11,34301.43,electricity,kWh
AT1036,應用力學研究大樓,2023-11,95932.37,electricity,kWh
AT1037,工學院綜合大樓,2023-11,255452.38,electricity,kWh
AT2025,研一女,2023-11,14192.36,electricity,kWh
AT2026,研一男,2023-11,55300.09,electricity,kWh
AT5017,男一舍,2023-11,56247.88,electricity,kWh
AT5017-A,男一舍外大餐廳,2023-11,23605.56,electricity,kWh
AT5018,男三舍,2023-11,37860.47,electricity,kWh
AT5019,男五舍,2023-11,21658.19,electricity,kWh
AT5021,男七舍,2023-11,48059.03,electricity,kWh
AT5001,男八舍,2023-11,55390.5,electricity,kWh
AT5002,男六舍,2023-11,32075.16,electricity,kWh
AT2023,大一女舍,2023-11,82112.13,electricity,kWh
AT1004 ,全球變遷中心,2023-11,59605.19,electricity,kWh
AT1011,海洋研究所,2023-11,83294.81,electricity,kWh
AT1005,游泳池,2023-11,16378.7,electricity,kWh
AT1006,舊體育館,2023-11,14432.61,electricity,kWh
AT1009(1),-闈場-,2023-11,1994.13,electricity,kWh
AT1009(2),普通大樓,2023-11,34736.64,electricity,kWh
AT1015,小福樓,2023-11,52444.82,electricity,kWh
AT2007,化學工程館,2023-11,68522.6,electricity,kWh
AT2008,土木館,2023-11,23982.37,electricity,kWh
AT2006,文學院,2023-11,24632,electricity,kWh
AT1002-A,司令台,2023-11,1365.65,electricity,kWh
AT2001,農業陳列館,2023-11,5008,electricity,kWh
AT2005(1),校史館,2023-11,8319.41,electricity,kWh
AT2005(2),人類學博物館,2023-11,54948.53,electricity,kWh
AT2005(3),舊總圖,2023-11,18708.47,electricity,kWh
AT2005-1,樂學館,2023-11,7379.69,electricity,kWh
AT1041(1),新南球場,2023-11,8561.37,electricity,kWh
AT1041(2),新月台,2023-11,---,electricity,kWh
AT1041(3),新南停車場,2023-11,---,electricity,kWh
AT1041(4),紅土網球場,2023-11,542.88,electricity,kWh
AT1041(8),新月台揚水及汙水泵用電,2023-11,649.27,electricity,kWh
AT2022,女五舍,2023-11,8847.76,electricity,kWh
AT2028,三號館,2023-11,46483.95,electricity,kWh
AT2028-A,-電子顯微鏡館-,2023-11,5444.45,electricity,kWh
AT2029,農化二館暨行政大樓,2023-11,25413.28,electricity,kWh
AT2030-B,性別平等教育委員會,2023-11,164.24,electricity,kWh
AT2030-D,物理系液氮機室,2023-11,60.3,electricity,kWh
AT4026,-推廣中心-,2023-11,25778.38,electricity,kWh
AT4026-4,-城鄉所-,2023-11,2968.9,electricity,kWh
AT2004-F,大門口警衛室,2023-11,1150.65,electricity,kWh
AT2015,一號館,2023-11,74001.73,electricity,kWh
AT2015(1),一號館1F(戲劇系),2023-11,5022.57,electricity,kWh
AT2015(2),一號館2F,2023-11,21266.77,electricity,kWh
AT2015(3),一號館3F,2023-11,47712.39,electricity,kWh
AT2015-A,動物標本館,2023-11,856.77,electricity,kWh
AT2016,漁業陳列館,2023-11,927.26,electricity,kWh
AT2016-A,-漁業生物實驗室-,2023-11,81.21,electricity,kWh
AT2017,女一舍,2023-11,25495.29,electricity,kWh
AT2018,女三舍,2023-11,23626.71,electricity,kWh
AT2019,女二舍,2023-11,45679.65,electricity,kWh
AT2020,植物病毒研究室,2023-11,1975.82,electricity,kWh
AT2020-C,植物溫室,2023-11,2448.21,electricity,kWh
AT2021,植物標本館,2023-11,3344.07,electricity,kWh
2C_L1,椰林大道路燈前段,2023-11,1749.86,electricity,kWh
AT2018-A,雜工班,2023-11,1672.55,electricity,kWh
AT2027,二號館,2023-11,132276.64,electricity,kWh
AT2027(1),2號館1F,2023-11,6201.26,electricity,kWh
AT2027(2),2號館2F,2023-11,49031.27,electricity,kWh
AT2027(3),2號館3F,2023-11,60093.95,electricity,kWh
AT2030,農化系食品工廠,2023-11,5674.2,electricity,kWh
AT2031(1),化工光電晶體實驗室,2023-11,1014.97,electricity,kWh
AT2031(2),生醫材料(陶瓷)實驗室,2023-11,0,electricity,kWh
AT2031(3),綠色化學實驗室,2023-11,35.06,electricity,kWh
AT2031(4),職涯中心,2023-11,1025.13,electricity,kWh
AT2031(5),學生心理輔導中心,2023-11,57.46,electricity,kWh
AT2031-A,望樂樓,2023-11,4969.5,electricity,kWh
AT2032-1(A),行政大樓教務處資訊室,2023-11,11696.19,electricity,kWh
AT2033(2),農化系實驗室,2023-11,22839.19,electricity,kWh
AT2034(2),夜間部大樓,2023-11,0,electricity,kWh
AT2034-B,保管組倉庫,2023-11,128.22,electricity,kWh
AT2034-C,小小福,2023-11,16228.09,electricity,kWh
AT2038-B,舟山路崗亭,2023-11,2814.72,electricity,kWh
AT2032,行政大樓前棟,2023-11,5119.66,electricity,kWh
AT2032-1,行政大樓後棟,2023-11,31608.03,electricity,kWh
AT2032-A,第一會議室,2023-11,1445.42,electricity,kWh
AT2035,四號館,2023-11,36749.11,electricity,kWh
AT2036,五號館,2023-11,14916.14,electricity,kWh
AT2037(1),農綜館,2023-11,23392.08,electricity,kWh
AT2037(2),植物工廠,2023-11,6213.75,electricity,kWh
AT2038,共同教室,2023-11,41542.74,electricity,kWh
AT2038-A,農產品中心,2023-11,5340.53,electricity,kWh
AT2040,生工系實驗室,2023-11,2288.12,electricity,kWh
AT2041,農化系土壤研究室,2023-11,7733.41,electricity,kWh
AT2042,森林館,2023-11,21294.69,electricity,kWh
AT2043,水工試驗所,2023-11,5161.71,electricity,kWh
AT2044-A,水工試驗所馬達房,2023-11,130.54,electricity,kWh
AT2045,保健中心,2023-11,5196.88,electricity,kWh
AT2046,林產館,2023-11,16820.62,electricity,kWh
AT2047,航空測量館,2023-11,4437.56,electricity,kWh
4B_L1,停車場路燈,2023-11,1903.9,electricity,kWh
AT4029,管理學院教學館,2023-11,26838.55,electricity,kWh
AT4029-A,原教堂(藝文中心),2023-11,3373.42,electricity,kWh
AT4029-B,多功能生活廳,2023-11,---,electricity,kWh
AT2044,水工大樓,2023-11,16637.4,electricity,kWh
AT2048,園藝系花卉館,2023-11,22447.87,electricity,kWh
AT3041,總圖書館,2023-11,444894.53,electricity,kWh
AT3001,資訊工程館,2023-11,207385.6,electricity,kWh
AT3002,-機械臨時工廠-,2023-11,5350.34,electricity,kWh
AT3003(1),電機二館,2023-11,412404.03,electricity,kWh
AT3003(2),聯合研究中心,2023-11,22370.28,electricity,kWh
AT3005,獸醫一館,2023-11,61485.68,electricity,kWh
AT3043,獸醫三館,2023-11,32767.81,electricity,kWh
AT1029,志鴻館,2023-11,---,electricity,kWh
AT1030,機械舊館,2023-11,---,electricity,kWh
3E_L1,振興草坪路燈,2023-11,200.22,electricity,kWh
3E_L2,水杉道路燈,2023-11,0,electricity,kWh
AT2009,綜合教室,2023-11,0,electricity,kWh
AT2010,圖書資訊館,2023-11,13193.61,electricity,kWh
AT2011,第一活動中心,2023-11,81446.26,electricity,kWh
AT2012,農藝館,2023-11,53110.03,electricity,kWh
AT2049(1),教學二期大樓(不含圖書館書庫),2023-11,30818.85,electricity,kWh
AT2049(2),圖書館書庫,2023-11,50787.89,electricity,kWh
AT3047(1),鄭江樓北棟化工系(不含大公),2023-11,155658.54,electricity,kWh
AT3047(2),鄭江樓南棟生機系(不含公共),2023-11,34060.8,electricity,kWh
AT3047(3),鄭江樓南棟6樓保管組(不含公共),2023-11,1527.31,electricity,kWh
AT3047(4),鄭江樓南棟7樓保管組(不含公共),2023-11,4105.87,electricity,kWh
AT3047(5),鄭江樓南棟空調,2023-11,17228.27,electricity,kWh
AT3047(6),鄭江樓南棟公共(揚水、電梯),2023-11,883.61,electricity,kWh
AT3047(7),鄭江樓事務組,2023-11,1688.16,electricity,kWh
AT3047(8),鄭江樓大公(雨廢水、消防),2023-11,341.52,electricity,kWh
AT3049,學新館,2023-11,129288.72,electricity,kWh
AT3010,農機館,2023-11,30216.65,electricity,kWh
AT3013,中非大樓,2023-11,1695.94,electricity,kWh
AT3042,博理館,2023-11,135366.06,electricity,kWh
AT3038(1),社會研究所停車場,2023-11,634.38,electricity,kWh
AT3038(2),社會研究所,2023-11,15446.93,electricity,kWh
AT3037-D,-辛亥大門-,2023-11,654.16,electricity,kWh
AT3039(1),國發所停車場,2023-11,1324.46,electricity,kWh
AT3039(2),國家發展所大樓,2023-11,7301.35,electricity,kWh
AT3040(1),新聞所停車場,2023-11,955.59,electricity,kWh
AT3040(2),新聞所大樓,2023-11,13642.84,electricity,kWh
AT1025,-水產養殖池-,2023-11,3319.3,electricity,kWh
AT1026,漁業科學館,2023-11,39697.7,electricity,kWh
AT1031,計資中心,2023-11,257036.15,electricity,kWh
AT1032,視聽教育館,2023-11,41838,electricity,kWh
AT1035,語言大樓,2023-11,68832.31,electricity,kWh
AT3044(1),霖澤館停車場,2023-11,1455.09,electricity,kWh
AT3044(2),霖澤館,2023-11,38030.54,electricity,kWh
AT3046(1),社科院大樓總錶,2023-11,237921.97,electricity,kWh
AT3045(1),萬才館停車場,2023-11,1196.71,electricity,kWh
AT3045(2),萬才館,2023-11,39676.54,electricity,kWh
KT0032,水源校區總圖(飲水樓),2023-11,14142.9,electricity,kWh
KT0032-1,水源溫室,2023-11,1856.68,electricity,kWh
KT0021,機械工廠,2023-11,14789.93,electricity,kWh
KT0025,澄思樓,2023-11,5830.91,electricity,kWh
KT0026(1),輔具中心,2023-11,0,electricity,kWh
KT0026(2),水源事務組停車場,2023-11,2.26,electricity,kWh
KT0027,育成大樓(水源),2023-11,85095.94,electricity,kWh
KT0029,行政大樓(水源),2023-11,11267.89,electricity,kWh
KT0041,理化大樓(水源),2023-11,7824.65,electricity,kWh
KT0044,育成C,2023-11,2071.44,electricity,kWh
KT0045(2),卓越研究大樓,2023-11,349877.47,electricity,kWh
AT4030,學生第二活動中心,2023-11,88123.65,electricity,kWh
AT4030-1,管院二號館,2023-11,35338.25,electricity,kWh
AT4024,展書樓,2023-11,60802.72,electricity,kWh
AT4022(1),戲劇廳（鹿嗚堂二樓）,2023-11,---,electricity,kWh
AT4022(2),鹿鳴堂一樓,2023-11,---,electricity,kWh
AT4022-1,-鹿鳴雅舍-,2023-11,---,electricity,kWh
AT4022-2,教職員工聯誼廳,2023-11,---,electricity,kWh
AT4023,地質系,2023-11,106322.43,electricity,kWh
AT4027-A,幼稚園,2023-11,3291.63,electricity,kWh
AT4016,園藝系造園館,2023-11,5502.6,electricity,kWh
AT4020,食科館,2023-11,42248.41,electricity,kWh
AT4021,園產加工廠,2023-11,16785.25,electricity,kWh
AT4034,食科所食品研發大樓,2023-11,21406.06,electricity,kWh
AT4019,大氣系A、B館,2023-11,32066.16,electricity,kWh
AT4032,園藝系精密溫室,2023-11,23756.23,electricity,kWh
AT4032(1),轉殖溫室,2023-11,16254.24,electricity,kWh
AT4032(2),精密溫室,2023-11,7501.99,electricity,kWh
AT4002,環工所,2023-11,28555.06,electricity,kWh
AT4003,工科海洋系,2023-11,67487.06,electricity,kWh
AT4038(1),禮賢樓1樓總用電(不含空調),2023-11,17119.02,electricity,kWh
AT4038(10),禮賢樓8樓總用電,2023-11,5237.74,electricity,kWh
AT4038(11),禮賢樓劇場用電,2023-11,12076.02,electricity,kWh
AT4038(12),禮賢樓大公共用電,2023-11,13413.76,electricity,kWh
AT4038(2),禮賢樓1樓空調用電,2023-11,4057.56,electricity,kWh
AT4038(3),禮賢樓1樓銀行專用迴路,2023-11,2054.42,electricity,kWh
AT4038(4),禮賢樓2樓總用電,2023-11,32010.99,electricity,kWh
AT4038(5),禮賢樓3樓總用電,2023-11,5773.31,electricity,kWh
AT4038(6),禮賢樓4樓總用電,2023-11,5371.62,electricity,kWh
AT4038(7),禮賢樓5樓總用電,2023-11,5579.8,electricity,kWh
AT4038(8),禮賢樓6樓總用電,2023-11,6532.34,electricity,kWh
AT4038(9),禮賢樓7樓總用電,2023-11,7097.03,electricity,kWh
AT5041,動物醫院,2023-11,91848.5,electricity,kWh
AT5037,動科系,2023-11,102340.08,electricity,kWh
AT5014(3),生技中心,2023-11,98396.9,electricity,kWh
AT5039,昆蟲館,2023-11,12748.73,electricity,kWh
AT5043,土木研究大樓,2023-11,69800.14,electricity,kWh
AT6011(1),環安衛中心,2023-11,18983.71,electricity,kWh
AT6011(2),環工所,2023-11,36643.62,electricity,kWh
AT6015,動物實驗中心,2023-11,131606.79,electricity,kWh
AT3035,國青舍（研三舍）,2023-11,62083.12,electricity,kWh
AT1039,體育館,2023-11,233325.41,electricity,kWh
AT4025,管理學院1號館,2023-11,63550.51,electricity,kWh
AT4018,地理系,2023-11,20304.94,electricity,kWh
AT4018-A(1),浩翰樓華南銀行,2023-11,5320.51,electricity,kWh
AT4018-A(2),華南銀行司機室,2023-11,626.42,electricity,kWh
AT4018-A(4),浩翰樓,2023-11,52110.11,electricity,kWh
AT4039,立體機車停車場總用電,2023-11,10700.5,electricity,kWh
AT4039(1),立體機車停車場事務組用電(不含大公),2023-11,8665.63,electricity,kWh
AT4039(2),立體機車停車場工科海洋用電(不含大公),2023-11,0,electricity,kWh
AT4039(3),立體機車停車場大公共用電,2023-11,2034.87,electricity,kWh
AT5041-1,獸醫二館,2023-11,45664.14,electricity,kWh
AT4035,明達館,2023-11,74607.08,electricity,kWh
AT4035(1),明達館停車場,2023-11,1858.21,electricity,kWh
AT4035(3),明達2F保管組場地,2023-11,4682.8,electricity,kWh
AT4035(5),玉山台大AI暨金融科技研發中心,2023-11,1209.2,electricity,kWh
AT4031(1),生科館停車場,2023-11,1411.03,electricity,kWh
AT4031(3),生科館,2023-11,429219.07,electricity,kWh
AT4038,禮賢樓總用電,2023-11,114269.19,electricity,kWh
BT1010,經研大樓,2023-11,2783.12,electricity,kWh
BT1011,徐州校區國際會議廳,2023-11,597.38,electricity,kWh
BT1012,法學院社科圖書館,2023-11,1457.24,electricity,kWh
AT4010,農業試驗場,2023-11,22999.31,electricity,kWh
AT4010-B,種子研究室,2023-11,889.99,electricity,kWh
AT4009-A,人工氣候室,2023-11,111763.77,electricity,kWh
AT1018,數學館,2023-12,10034.61,electricity,kWh
AT1019,新數學研究中心,2023-12,4547.94,electricity,kWh
AT1020,-新生大樓-,2023-12,15033.06,electricity,kWh
AN1022,生化所,2023-12,58883.06,electricity,kWh
AT1023,電機一館,2023-12,40275.65,electricity,kWh
AT1040,化學館,2023-12,213515.5,electricity,kWh
AT1040(1),貴儀中心氦液化機用電,2023-12,956.06,electricity,kWh
AT1040(2),化學館(不含貴儀中心氦液化機用電),2023-12,212559.44,electricity,kWh
AT1042,積學館,2023-12,263101.2,electricity,kWh
AT1044,博雅館,2023-12,43041.58,electricity,kWh
AT1017,思亮館,2023-12,43530.22,electricity,kWh
AN1024,-原分所-,2023-12,237679.87,electricity,kWh
AT1038(1),物理學系/凝態中心停車場,2023-12,5358.25,electricity,kWh
AT1038(2),凝態物理科學館,2023-12,484319,electricity,kWh
AT1033,心理南研究大樓,2023-12,6199.07,electricity,kWh
AT1027(1),女八九舍(含女九餐廳),2023-12,42638.03,electricity,kWh
AT1034,心理系北館,2023-12,31683.19,electricity,kWh
AT1036,應用力學研究大樓,2023-12,72976.94,electricity,kWh
AT1037,工學院綜合大樓,2023-12,229941.31,electricity,kWh
AT2025,研一女,2023-12,15496.66,electricity,kWh
AT2026,研一男,2023-12,60083.44,electricity,kWh
AT5017,男一舍,2023-12,49676.16,electricity,kWh
AT5017-A,男一舍外大餐廳,2023-12,23010.22,electricity,kWh
AT5018,男三舍,2023-12,35009.39,electricity,kWh
AT5019,男五舍,2023-12,20948,electricity,kWh
AT5021,男七舍,2023-12,50858.64,electricity,kWh
AT5001,男八舍,2023-12,49766.42,electricity,kWh
AT5002,男六舍,2023-12,29945.89,electricity,kWh
AT2023,大一女舍,2023-12,73530.81,electricity,kWh
AT1004 ,全球變遷中心,2023-12,54849.93,electricity,kWh
AT1011,海洋研究所,2023-12,75501.9,electricity,kWh
AT1005,游泳池,2023-12,15832.03,electricity,kWh
AT1006,舊體育館,2023-12,13136.25,electricity,kWh
AT1009(1),-闈場-,2023-12,2033.26,electricity,kWh
AT1009(2),普通大樓,2023-12,20294.41,electricity,kWh
