source_id,target_id,relationship_type,scenario
B_AT4016,EF_AT4016_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4016_2023-4,EM_AT4016_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4020,EF_AT4020_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4020_2023-4,EM_AT4020_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4021,EF_AT4021_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4021_2023-4,EM_AT4021_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4034,EF_AT4034_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4034_2023-4,EM_AT4034_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4019,EF_AT4019_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4019_2023-4,EM_AT4019_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4032,EF_AT4032_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4032_2023-4,EM_AT4032_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4032(1),EF_AT4032(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4032(1)_2023-4,EM_AT4032(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4032(2),EF_AT4032(2)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4032(2)_2023-4,EM_AT4032(2)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4002,EF_AT4002_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4002_2023-4,EM_AT4002_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4003,EF_AT4003_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4003_2023-4,EM_AT4003_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(1),EF_AT4038(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(1)_2023-4,EM_AT4038(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(10),EF_AT4038(10)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(10)_2023-4,EM_AT4038(10)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(11),EF_AT4038(11)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(11)_2023-4,EM_AT4038(11)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(12),EF_AT4038(12)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(12)_2023-4,EM_AT4038(12)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(2),EF_AT4038(2)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(2)_2023-4,EM_AT4038(2)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(3),EF_AT4038(3)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(3)_2023-4,EM_AT4038(3)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(4),EF_AT4038(4)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(4)_2023-4,EM_AT4038(4)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(5),EF_AT4038(5)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(5)_2023-4,EM_AT4038(5)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(6),EF_AT4038(6)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(6)_2023-4,EM_AT4038(6)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(7),EF_AT4038(7)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(7)_2023-4,EM_AT4038(7)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(8),EF_AT4038(8)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(8)_2023-4,EM_AT4038(8)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038(9),EF_AT4038(9)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038(9)_2023-4,EM_AT4038(9)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5041,EF_AT5041_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5041_2023-4,EM_AT5041_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5037,EF_AT5037_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5037_2023-4,EM_AT5037_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5014(3),EF_AT5014(3)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5014(3)_2023-4,EM_AT5014(3)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5039,EF_AT5039_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5039_2023-4,EM_AT5039_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5043,EF_AT5043_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5043_2023-4,EM_AT5043_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT6011(1),EF_AT6011(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT6011(1)_2023-4,EM_AT6011(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT6011(2),EF_AT6011(2)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT6011(2)_2023-4,EM_AT6011(2)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT6015,EF_AT6015_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT6015_2023-4,EM_AT6015_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT3035,EF_AT3035_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT3035_2023-4,EM_AT3035_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT1039,EF_AT1039_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1039_2023-4,EM_AT1039_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4025,EF_AT4025_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4025_2023-4,EM_AT4025_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4018,EF_AT4018_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4018_2023-4,EM_AT4018_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4018-A(1),EF_AT4018-A(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4018-A(1)_2023-4,EM_AT4018-A(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4018-A(2),EF_AT4018-A(2)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4018-A(2)_2023-4,EM_AT4018-A(2)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4018-A(4),EF_AT4018-A(4)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4018-A(4)_2023-4,EM_AT4018-A(4)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4039,EF_AT4039_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4039_2023-4,EM_AT4039_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4039(1),EF_AT4039(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4039(1)_2023-4,EM_AT4039(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4039(2),EF_AT4039(2)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4039(2)_2023-4,EM_AT4039(2)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4039(3),EF_AT4039(3)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4039(3)_2023-4,EM_AT4039(3)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT5041-1,EF_AT5041-1_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5041-1_2023-4,EM_AT5041-1_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4035,EF_AT4035_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4035_2023-4,EM_AT4035_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4035(1),EF_AT4035(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4035(1)_2023-4,EM_AT4035(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4035(3),EF_AT4035(3)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4035(3)_2023-4,EM_AT4035(3)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4035(5),EF_AT4035(5)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4035(5)_2023-4,EM_AT4035(5)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4031(1),EF_AT4031(1)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4031(1)_2023-4,EM_AT4031(1)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4031(3),EF_AT4031(3)_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4031(3)_2023-4,EM_AT4031(3)_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4038,EF_AT4038_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4038_2023-4,EM_AT4038_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_BT1010,EF_BT1010_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_BT1010_2023-4,EM_BT1010_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_BT1011,EF_BT1011_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_BT1011_2023-4,EM_BT1011_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_BT1012,EF_BT1012_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_BT1012_2023-4,EM_BT1012_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4010,EF_AT4010_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4010_2023-4,EM_AT4010_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4010-B,EF_AT4010-B_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4010-B_2023-4,EM_AT4010-B_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT4009-A,EF_AT4009-A_2023-4,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4009-A_2023-4,EM_AT4009-A_2023-4,GENERATES_EMISSION,Carbon_SIDCM
B_AT1018,EF_AT1018_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1018_2023-5,EM_AT1018_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1019,EF_AT1019_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1019_2023-5,EM_AT1019_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1020,EF_AT1020_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1020_2023-5,EM_AT1020_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AN1022,EF_AN1022_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AN1022_2023-5,EM_AN1022_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1023,EF_AT1023_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1023_2023-5,EM_AT1023_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1040,EF_AT1040_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1040_2023-5,EM_AT1040_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1040(1),EF_AT1040(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1040(1)_2023-5,EM_AT1040(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1040(2),EF_AT1040(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1040(2)_2023-5,EM_AT1040(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1042,EF_AT1042_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1042_2023-5,EM_AT1042_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1044,EF_AT1044_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1044_2023-5,EM_AT1044_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1017,EF_AT1017_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1017_2023-5,EM_AT1017_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AN1024,EF_AN1024_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AN1024_2023-5,EM_AN1024_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1038(1),EF_AT1038(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1038(1)_2023-5,EM_AT1038(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1038(2),EF_AT1038(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1038(2)_2023-5,EM_AT1038(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1033,EF_AT1033_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1033_2023-5,EM_AT1033_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1027(1),EF_AT1027(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1027(1)_2023-5,EM_AT1027(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1034,EF_AT1034_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1034_2023-5,EM_AT1034_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1036,EF_AT1036_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1036_2023-5,EM_AT1036_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1037,EF_AT1037_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1037_2023-5,EM_AT1037_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2025,EF_AT2025_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2025_2023-5,EM_AT2025_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2026,EF_AT2026_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2026_2023-5,EM_AT2026_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5017,EF_AT5017_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5017_2023-5,EM_AT5017_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5017-A,EF_AT5017-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5017-A_2023-5,EM_AT5017-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5018,EF_AT5018_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5018_2023-5,EM_AT5018_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5019,EF_AT5019_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5019_2023-5,EM_AT5019_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5021,EF_AT5021_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5021_2023-5,EM_AT5021_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5001,EF_AT5001_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5001_2023-5,EM_AT5001_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT5002,EF_AT5002_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT5002_2023-5,EM_AT5002_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2023,EF_AT2023_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2023_2023-5,EM_AT2023_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1004 ,EF_AT1004 _2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1004 _2023-5,EM_AT1004 _2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1011,EF_AT1011_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1011_2023-5,EM_AT1011_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1005,EF_AT1005_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1005_2023-5,EM_AT1005_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1006,EF_AT1006_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1006_2023-5,EM_AT1006_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1009(1),EF_AT1009(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1009(1)_2023-5,EM_AT1009(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1009(2),EF_AT1009(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1009(2)_2023-5,EM_AT1009(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1015,EF_AT1015_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1015_2023-5,EM_AT1015_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2007,EF_AT2007_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2007_2023-5,EM_AT2007_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2008,EF_AT2008_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2008_2023-5,EM_AT2008_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2006,EF_AT2006_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2006_2023-5,EM_AT2006_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1002-A,EF_AT1002-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1002-A_2023-5,EM_AT1002-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2001,EF_AT2001_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2001_2023-5,EM_AT2001_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2005(1),EF_AT2005(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2005(1)_2023-5,EM_AT2005(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2005(2),EF_AT2005(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2005(2)_2023-5,EM_AT2005(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2005(3),EF_AT2005(3)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2005(3)_2023-5,EM_AT2005(3)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2005-1,EF_AT2005-1_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2005-1_2023-5,EM_AT2005-1_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1041(1),EF_AT1041(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1041(1)_2023-5,EM_AT1041(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1041(2),EF_AT1041(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1041(2)_2023-5,EM_AT1041(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1041(3),EF_AT1041(3)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1041(3)_2023-5,EM_AT1041(3)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1041(4),EF_AT1041(4)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1041(4)_2023-5,EM_AT1041(4)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT1041(8),EF_AT1041(8)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT1041(8)_2023-5,EM_AT1041(8)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2022,EF_AT2022_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2022_2023-5,EM_AT2022_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2028,EF_AT2028_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2028_2023-5,EM_AT2028_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2028-A,EF_AT2028-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2028-A_2023-5,EM_AT2028-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2029,EF_AT2029_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2029_2023-5,EM_AT2029_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2030-B,EF_AT2030-B_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2030-B_2023-5,EM_AT2030-B_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2030-D,EF_AT2030-D_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2030-D_2023-5,EM_AT2030-D_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT4026,EF_AT4026_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4026_2023-5,EM_AT4026_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT4026-4,EF_AT4026-4_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT4026-4_2023-5,EM_AT4026-4_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2004-F,EF_AT2004-F_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2004-F_2023-5,EM_AT2004-F_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2015,EF_AT2015_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2015_2023-5,EM_AT2015_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2015(1),EF_AT2015(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2015(1)_2023-5,EM_AT2015(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2015(2),EF_AT2015(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2015(2)_2023-5,EM_AT2015(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2015(3),EF_AT2015(3)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2015(3)_2023-5,EM_AT2015(3)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2015-A,EF_AT2015-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2015-A_2023-5,EM_AT2015-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2016,EF_AT2016_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2016_2023-5,EM_AT2016_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2016-A,EF_AT2016-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2016-A_2023-5,EM_AT2016-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2017,EF_AT2017_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2017_2023-5,EM_AT2017_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2018,EF_AT2018_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2018_2023-5,EM_AT2018_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2019,EF_AT2019_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2019_2023-5,EM_AT2019_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2020,EF_AT2020_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2020_2023-5,EM_AT2020_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2020-C,EF_AT2020-C_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2020-C_2023-5,EM_AT2020-C_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2021,EF_AT2021_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2021_2023-5,EM_AT2021_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_2C_L1,EF_2C_L1_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_2C_L1_2023-5,EM_2C_L1_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2018-A,EF_AT2018-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2018-A_2023-5,EM_AT2018-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2027,EF_AT2027_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2027_2023-5,EM_AT2027_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2027(1),EF_AT2027(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2027(1)_2023-5,EM_AT2027(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2027(2),EF_AT2027(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2027(2)_2023-5,EM_AT2027(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2027(3),EF_AT2027(3)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2027(3)_2023-5,EM_AT2027(3)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2030,EF_AT2030_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2030_2023-5,EM_AT2030_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031(1),EF_AT2031(1)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031(1)_2023-5,EM_AT2031(1)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031(2),EF_AT2031(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031(2)_2023-5,EM_AT2031(2)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031(3),EF_AT2031(3)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031(3)_2023-5,EM_AT2031(3)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031(4),EF_AT2031(4)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031(4)_2023-5,EM_AT2031(4)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031(5),EF_AT2031(5)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031(5)_2023-5,EM_AT2031(5)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2031-A,EF_AT2031-A_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2031-A_2023-5,EM_AT2031-A_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2032-1(A),EF_AT2032-1(A)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
EF_AT2032-1(A)_2023-5,EM_AT2032-1(A)_2023-5,GENERATES_EMISSION,Carbon_SIDCM
B_AT2033(2),EF_AT2033(2)_2023-5,CONSUMES_ENERGY,Carbon_SIDCM
